PC1,PC2,TSNE1,TSNE2,image
-9.479131,21.347263,-2.4673572,-19.079454,LIDC-IDRI-0619_R_2.png
-2.1644306,-8.297524,2.522663,-10.115573,LIDC-IDRI-0620_R_1.png
9.687917,-13.274547,5.0448008,1.4075696,LIDC-IDRI-0620_R_2.png
-22.131884,11.762127,-14.373345,-9.572554,LIDC-IDRI-0624_R_4.png
-18.054232,-6.97102,-19.589714,-18.855915,LIDC-IDRI-0625_R_1.png
34.36626,10.608277,26.3376,1.4540564,LIDC-IDRI-0628_R_4.png
29.414793,-3.8643494,17.126886,8.705563,LIDC-IDRI-0631_R_1.png
2.721938,-11.106789,-2.69142,6.079624,LIDC-IDRI-0633_R_1.png
-28.509066,-7.66737,-16.653107,5.914063,LIDC-IDRI-0634_R_2.png
38.51828,16.09811,20.945572,-0.20658909,LIDC-IDRI-0636_R_3.png
30.138117,-0.4521847,16.110176,2.0951269,LIDC-IDRI-0636_R_4.png
-34.214928,8.043938,-19.413445,5.295567,LIDC-IDRI-0636_R_5.png
21.64966,-4.0185947,11.772432,9.023614,LIDC-IDRI-0637_R_1.png
32.320606,-2.8028886,18.781145,10.832899,LIDC-IDRI-0637_R_2.png
22.446566,-3.2495644,13.727367,9.1304035,LIDC-IDRI-0637_R_6.png
0.8609013,-14.988758,3.7613637,-1.5927159,LIDC-IDRI-0639_R_1.png
9.741334,-7.9809413,2.2371552,1.9603661,LIDC-IDRI-0641_R_2.png
0.76954544,14.081627,28.0361,-10.444666,LIDC-IDRI-0641_R_4.png
27.005484,25.214006,34.251163,-2.9612896,LIDC-IDRI-0641_R_5.png
15.244083,-11.794338,7.0004644,-3.3633637,LIDC-IDRI-0641_R_6.png
29.171146,1.4886761,18.237263,1.0968695,LIDC-IDRI-0641_R_7.png
31.984049,10.456644,25.43189,2.1051486,LIDC-IDRI-0644_R_1.png
-16.248877,-5.7378483,-6.9571433,-9.256763,LIDC-IDRI-0645_R_1.png
1.0447836,12.615508,32.454952,-9.3296175,LIDC-IDRI-0648_R_3.png
26.593548,14.031146,28.086985,0.34875685,LIDC-IDRI-0649_R_1.png
37.72972,36.275246,32.84754,3.199684,LIDC-IDRI-0649_R_2.png
36.59864,22.002447,29.517275,1.7361687,LIDC-IDRI-0649_R_3.png
32.58636,27.13119,29.847973,2.6523051,LIDC-IDRI-0649_R_4.png
46.3511,45.06131,33.84644,3.0611002,LIDC-IDRI-0649_R_6.png
22.502707,8.974396,31.899723,-3.9184685,LIDC-IDRI-0649_R_7.png
29.559584,17.12672,29.698757,0.3297852,LIDC-IDRI-0649_R_8.png
-23.359255,4.3487153,-20.790546,-19.734032,LIDC-IDRI-0651_R_1.png
-17.765804,20.703701,-15.6228485,-17.963436,LIDC-IDRI-0651_R_3.png
20.293058,-14.665263,4.3994703,14.563533,LIDC-IDRI-0655_R_2.png
-2.3713827,-13.190686,-5.3467407,8.925813,LIDC-IDRI-0655_R_5.png
-36.49248,12.091806,-22.857155,-1.5668309,LIDC-IDRI-0655_R_6.png
7.3240843,-17.026552,3.8732197,17.04783,LIDC-IDRI-0655_R_8.png
1.8745005,-14.594364,2.2192602,-1.0640568,LIDC-IDRI-0656_R_1.png
-13.747022,-15.139194,-11.756407,-4.7489986,LIDC-IDRI-0656_R_2.png
12.229377,-18.116472,-1.2004309,11.968276,LIDC-IDRI-0659_R_4.png
-34.679092,8.739768,-17.922716,7.200634,LIDC-IDRI-0660_R_4.png
-18.41966,-1.6840786,-19.427979,9.131561,LIDC-IDRI-0660_R_5.png
12.229405,-8.736373,8.803228,11.398901,LIDC-IDRI-0661_R_2.png
33.177692,-1.7999415,16.293522,-2.5613008,LIDC-IDRI-0661_R_4.png
-12.054487,-9.970189,-16.633762,8.378289,LIDC-IDRI-0663_R_2.png
-5.3800097,-10.590747,-4.1043124,-0.31434846,LIDC-IDRI-0663_R_3.png
-8.648187,-10.231252,-3.7805858,-9.97886,LIDC-IDRI-0671_R_3.png
-28.831373,18.09398,-27.205858,-18.085936,LIDC-IDRI-0671_R_4.png
24.153412,-7.9083295,15.5209465,14.478622,LIDC-IDRI-0671_R_6.png
12.108134,-14.622891,5.795496,10.9440155,LIDC-IDRI-0671_R_7.png
-3.6171174,-11.3026705,-3.1143208,-3.614266,LIDC-IDRI-0673_R_1.png
-17.357946,-14.079097,-14.521732,0.33294985,LIDC-IDRI-0673_R_2.png
-10.164162,-6.046611,-0.2845592,19.066639,LIDC-IDRI-0674_R_4.png
16.961449,7.6530123,31.951437,-6.9945717,LIDC-IDRI-0674_R_5.png
6.373284,0.33468837,-2.9475038,1.9453386,LIDC-IDRI-0676_R_1.png
-26.907875,0.8696592,-15.978179,10.679523,LIDC-IDRI-0678_R_1.png
28.908092,9.356709,18.374458,2.6606925,LIDC-IDRI-0684_R_1.png
-45.38273,20.791021,-21.129519,8.632988,LIDC-IDRI-0686_R_12.png
9.743659,-7.8658557,6.354666,-3.8788605,LIDC-IDRI-0686_R_15.png
-14.36876,-10.833735,-0.87464875,-2.4983065,LIDC-IDRI-0686_R_16.png
-14.759329,-3.545751,-19.135742,10.33176,LIDC-IDRI-0686_R_17.png
-0.6933474,-12.672977,0.57371217,0.3901999,LIDC-IDRI-0686_R_4.png
-19.94037,-10.339737,-18.930353,9.76826,LIDC-IDRI-0686_R_5.png
3.0502365,-12.1829405,2.4506743,-2.4679005,LIDC-IDRI-0686_R_6.png
-12.024913,-13.963199,-8.578082,-0.8650737,LIDC-IDRI-0686_R_8.png
-11.999373,-12.850943,-0.9668362,-2.726241,LIDC-IDRI-0686_R_9.png
-22.597116,21.140753,-21.282337,-7.749295,LIDC-IDRI-0688_R_3.png
18.481197,-6.734725,-4.7461257,13.815711,LIDC-IDRI-0692_R_1.png
-1.4071761,-16.9781,-4.833561,0.32652047,LIDC-IDRI-0694_R_1.png
17.374138,-6.6932793,10.504236,2.3614016,LIDC-IDRI-0696_R_1.png
-7.8817277,30.686186,-3.1705122,-20.697607,LIDC-IDRI-0697_R_1.png
-13.319328,-7.09315,-3.0496743,-6.9590364,LIDC-IDRI-0698_R_1.png
-35.823864,3.6216435,-23.53094,0.25469774,LIDC-IDRI-0698_R_2.png
10.028603,-2.035291,11.081188,17.62655,LIDC-IDRI-0699_R_1.png
11.707861,-15.896431,5.9684353,10.657059,LIDC-IDRI-0700_R_1.png
-11.557482,32.027397,-7.2092304,-23.224949,LIDC-IDRI-0701_R_4.png
-39.98788,24.46863,-24.99349,1.4993556,LIDC-IDRI-0702_R_5.png
29.94788,17.459286,34.670406,-5.8098426,LIDC-IDRI-0704_R_1.png
-28.560656,13.254855,-23.448292,-19.800344,LIDC-IDRI-0705_R_1.png
-25.104252,1.5930656,-11.651976,14.010769,LIDC-IDRI-0705_R_2.png
2.6896927,-10.175672,-2.0800517,4.2173085,LIDC-IDRI-0705_R_3.png
-40.01429,9.154327,-23.968946,-3.302439,LIDC-IDRI-0708_R_1.png
24.01235,7.1065135,34.569958,-5.7846,LIDC-IDRI-0708_R_2.png
6.8870106,-7.449572,-1.833675,7.9350863,LIDC-IDRI-0712_R_1.png
31.3041,6.25129,21.38257,1.4907293,LIDC-IDRI-0712_R_2.png
-23.588833,17.387672,-14.380838,-13.5775385,LIDC-IDRI-0715_R_1.png
12.435297,19.660822,34.12513,-9.0556135,LIDC-IDRI-0717_R_1.png
-16.196295,4.88731,-14.328862,-8.159264,LIDC-IDRI-0720_R_1.png
17.75837,-9.002771,9.633943,9.562901,LIDC-IDRI-0720_R_3.png
14.550942,10.674966,29.024942,-6.7096033,LIDC-IDRI-0722_R_1.png
-13.66041,-16.434687,-8.81261,-4.894666,LIDC-IDRI-0722_R_2.png
-6.249363,-11.0678625,-8.346717,-7.0310254,LIDC-IDRI-0722_R_3.png
3.6450799,-11.749758,2.8659399,10.162516,LIDC-IDRI-0723_R_1.png
25.416212,18.536438,35.95693,-7.2467303,LIDC-IDRI-0726_R_2.png
29.59829,-6.725123,17.473423,-0.8663551,LIDC-IDRI-0727_R_1.png
-6.855714,-18.107248,-7.531732,1.4858818,LIDC-IDRI-0728_R_1.png
32.930363,7.4498463,16.832449,14.351664,LIDC-IDRI-0729_R_1.png
-2.7986507,-11.454793,-0.03567206,-1.1394223,LIDC-IDRI-0730_R_1.png
-25.126163,-0.24497932,-17.953,-5.440316,LIDC-IDRI-0732_R_2.png
13.06001,-16.38329,-3.1194365,7.8368025,LIDC-IDRI-0733_R_1.png
17.995905,-6.5561237,10.485331,10.043596,LIDC-IDRI-0733_R_6.png
-6.2902036,-15.193362,-7.3515344,11.324108,LIDC-IDRI-0734_R_1.png
-25.494276,-7.694044,-18.412884,1.750642,LIDC-IDRI-0740_R_1.png
14.41549,-9.815958,10.824697,11.796815,LIDC-IDRI-0742_R_10.png
19.124035,-0.9558881,12.903436,11.479717,LIDC-IDRI-0742_R_12.png
26.873465,6.1501627,21.162685,1.6957481,LIDC-IDRI-0742_R_6.png
-22.129356,-9.765656,-13.7489,-1.722022,LIDC-IDRI-0744_R_1.png
13.237637,-10.7963,5.7240696,-1.0433534,LIDC-IDRI-0748_R_3.png
20.372303,-0.340627,10.952922,-4.0129247,LIDC-IDRI-0748_R_6.png
17.592205,8.802952,14.073978,-6.127154,LIDC-IDRI-0748_R_7.png
1.6519799,-18.211376,-1.2652208,12.477837,LIDC-IDRI-0752_R_1.png
-23.295446,9.038301,-21.299244,3.5859644,LIDC-IDRI-0756_R_1.png
-1.6080586,-15.439088,3.3339674,8.408012,LIDC-IDRI-0759_R_2.png
3.4987466,-11.048331,2.139659,3.3735158,LIDC-IDRI-0759_R_5.png
11.3106575,-6.207189,1.5508262,18.288656,LIDC-IDRI-0761_R_1.png
-1.1087703,-10.92458,-0.7516459,13.60744,LIDC-IDRI-0761_R_3.png
6.1970725,-15.7318325,5.390623,9.200549,LIDC-IDRI-0762_R_5.png
17.143295,14.523907,33.5166,-8.324778,LIDC-IDRI-0766_R_1.png
9.343323,-8.931958,-1.2723027,8.866161,LIDC-IDRI-0768_R_1.png
16.930122,-16.03282,6.1124916,14.609522,LIDC-IDRI-0770_R_10.png
-20.956818,-10.739892,-7.4189754,-0.5526439,LIDC-IDRI-0770_R_3.png
21.07583,-12.328823,20.625906,10.540511,LIDC-IDRI-0770_R_4.png
-2.4178367,-17.105211,4.1485357,17.332176,LIDC-IDRI-0770_R_5.png
-8.572866,-19.134037,-10.885589,-2.3199008,LIDC-IDRI-0770_R_8.png
-13.513772,-10.295601,-11.633755,6.542123,LIDC-IDRI-0771_R_1.png
-27.140108,15.836308,-16.412466,-12.250869,LIDC-IDRI-0772_R_1.png
-33.620045,15.508987,-20.591232,-9.63446,LIDC-IDRI-0772_R_2.png
37.49228,-0.22750317,23.151484,7.379793,LIDC-IDRI-0775_R_1.png
0.06449234,-13.719497,-6.0761957,11.903503,LIDC-IDRI-0775_R_10.png
-27.877354,22.863922,-24.664154,-15.840226,LIDC-IDRI-0775_R_2.png
-25.948223,-6.266281,-18.472115,-21.609196,LIDC-IDRI-0775_R_4.png
-29.494495,-1.2091362,-14.788846,-1.9882579,LIDC-IDRI-0775_R_7.png
-9.944025,-1.7730569,-7.2181687,-18.235712,LIDC-IDRI-0776_R_1.png
-36.46224,19.67646,-22.625687,-17.818228,LIDC-IDRI-0776_R_3.png
18.761934,-4.0528984,10.99555,8.092533,LIDC-IDRI-0777_R_2.png
-4.8555613,-12.114299,-2.4423566,-0.087530844,LIDC-IDRI-0777_R_4.png
-8.757205,-15.573196,-4.7264075,-1.5347843,LIDC-IDRI-0777_R_6.png
47.598373,11.892368,20.367363,-2.9636629,LIDC-IDRI-0779_R_1.png
7.7299056,-2.481364,-0.33538848,-13.854831,LIDC-IDRI-0785_R_1.png
22.368294,-10.743177,14.239149,12.176739,LIDC-IDRI-0785_R_2.png
-24.031118,31.365213,-25.519932,4.3216605,LIDC-IDRI-0785_R_5.png
2.4816449,-2.643704,13.942423,19.918207,LIDC-IDRI-0785_R_7.png
23.278465,2.1191714,12.404681,10.282361,LIDC-IDRI-0785_R_9.png
-12.219002,-17.95221,-11.785286,5.5995603,LIDC-IDRI-0788_R_1.png
-34.7022,4.337839,-17.96804,4.5458245,LIDC-IDRI-0788_R_4.png
-10.255136,-13.331058,-5.187102,0.70017,LIDC-IDRI-0789_R_1.png
-19.388014,38.487823,32.797104,-11.754003,LIDC-IDRI-0791_R_1.png
4.8224893,-12.080225,4.624191,16.898048,LIDC-IDRI-0794_R_1.png
28.306095,0.03885232,19.622917,3.340001,LIDC-IDRI-0794_R_2.png
-20.337383,-11.453003,-14.157545,1.2832499,LIDC-IDRI-0795_R_1.png
-30.175507,35.598576,-3.2816617,-22.113226,LIDC-IDRI-0796_R_1.png
18.95956,-6.44466,10.224726,4.8149,LIDC-IDRI-0797_R_1.png
-1.7199652,-7.686553,4.8913164,6.4168835,LIDC-IDRI-0799_R_1.png
-0.08851259,10.066397,26.645233,-11.216381,LIDC-IDRI-0800_R_2.png
23.937466,22.50727,36.441944,-6.578375,LIDC-IDRI-0801_R_2.png
-18.791473,-1.8335351,-19.11246,11.462594,LIDC-IDRI-0805_R_1.png
-7.7913256,-7.956316,-19.068506,10.588614,LIDC-IDRI-0805_R_2.png
-21.329264,15.075435,-18.679226,-16.375956,LIDC-IDRI-0807_R_4.png
14.049755,-5.8546696,11.910559,4.9572496,LIDC-IDRI-0809_R_1.png
8.619441,-1.7854084,-0.36242634,4.4973288,LIDC-IDRI-0810_R_2.png
-12.252425,-10.065048,-12.349221,-8.499332,LIDC-IDRI-0810_R_3.png
-21.619999,14.933002,-28.465633,-3.060095,LIDC-IDRI-0811_R_1.png
-4.6071267,-9.390929,-7.1553345,-6.801177,LIDC-IDRI-0813_R_2.png
16.40904,-1.9821717,12.662624,9.290344,LIDC-IDRI-0814_R_1.png
27.116499,2.7074983,17.149408,2.9511764,LIDC-IDRI-0816_R_1.png
34.68044,24.328144,31.65322,1.3702253,LIDC-IDRI-0819_R_2.png
-39.0632,30.35103,-22.115696,-6.827977,LIDC-IDRI-0819_R_3.png
3.9420223,-15.553054,0.8425897,1.0097531,LIDC-IDRI-0820_R_4.png
-13.996952,-7.252745,-10.562708,-3.3938491,LIDC-IDRI-0821_R_2.png
16.027355,-11.3258915,11.490782,10.925643,LIDC-IDRI-0822_R_1.png
37.618256,-9.068823,16.286327,-3.442324,LIDC-IDRI-0822_R_4.png
17.016665,0.0047186776,28.158411,-7.4974637,LIDC-IDRI-0822_R_6.png
31.806883,23.414095,36.275303,-5.0595493,LIDC-IDRI-0822_R_7.png
40.63142,-3.106497,22.294117,7.620192,LIDC-IDRI-0827_R_2.png
13.552303,3.293022,13.803849,2.503714,LIDC-IDRI-0827_R_3.png
-7.9144893,-15.956805,-6.0394034,-2.863669,LIDC-IDRI-0827_R_4.png
13.147399,-8.87255,14.120238,16.697252,LIDC-IDRI-0828_R_1.png
-19.366049,3.8864644,-8.8960905,-11.046725,LIDC-IDRI-0829_R_1.png
3.4737592,-14.5371275,0.4711148,2.415034,LIDC-IDRI-0832_R_2.png
32.64503,23.219446,31.137499,4.3308535,LIDC-IDRI-0834_R_3.png
10.488277,-7.0376487,12.0892105,6.664126,LIDC-IDRI-0835_R_1.png
10.704232,10.381066,29.60809,-8.166098,LIDC-IDRI-0835_R_2.png
6.885763,-16.671124,-3.9156313,9.55262,LIDC-IDRI-0836_R_1.png
-45.816696,17.073889,-18.852503,3.8643942,LIDC-IDRI-0837_R_3.png
-28.028906,6.488553,-23.425365,-19.774479,LIDC-IDRI-0838_R_1.png
16.55409,-6.3326554,12.400992,5.880949,LIDC-IDRI-0838_R_2.png
32.84887,34.229607,31.574175,5.148829,LIDC-IDRI-0838_R_3.png
39.238018,57.23439,36.19119,-0.26096562,LIDC-IDRI-0843_R_2.png
6.7812953,-11.547476,5.136711,16.110077,LIDC-IDRI-0843_R_3.png
28.817934,28.913578,36.220882,-3.7481346,LIDC-IDRI-0843_R_4.png
14.718816,-7.715502,10.235902,14.283083,LIDC-IDRI-0843_R_5.png
16.61813,10.391708,32.79056,-7.674739,LIDC-IDRI-0843_R_6.png
0.094120435,-18.054934,-2.3911273,1.2161328,LIDC-IDRI-0844_R_3.png
26.737883,-3.0992746,15.765331,0.82000303,LIDC-IDRI-0846_R_1.png
18.640284,-6.4068108,12.279551,16.603775,LIDC-IDRI-0848_R_1.png
7.4402266,-12.688999,-0.5562602,6.1433816,LIDC-IDRI-0849_R_2.png
-31.376741,15.98998,-23.439627,6.890859,LIDC-IDRI-0850_R_1.png
30.894325,8.645483,19.413101,0.47736436,LIDC-IDRI-0851_R_1.png
6.910799,-14.821698,4.228481,4.5860047,LIDC-IDRI-0851_R_3.png
-14.358792,-7.848915,-20.300781,3.5918868,LIDC-IDRI-0852_R_1.png
-13.8829,-7.7223053,-9.869061,-7.484439,LIDC-IDRI-0852_R_2.png
-16.06024,-15.26043,-11.121661,2.4566393,LIDC-IDRI-0854_R_3.png
33.30678,15.264917,23.07003,2.4703658,LIDC-IDRI-0854_R_4.png
19.251719,-7.951258,14.627694,6.408532,LIDC-IDRI-0857_R_1.png
-4.512617,-5.7358894,-6.2685366,-11.84497,LIDC-IDRI-0858_R_11.png
20.245226,-5.2999043,11.600322,-1.1437923,LIDC-IDRI-0858_R_13.png
-3.5067468,-11.647259,-2.759345,12.048088,LIDC-IDRI-0858_R_2.png
18.519278,9.589801,30.19646,-7.5877404,LIDC-IDRI-0858_R_3.png
-6.548048,-19.431475,-4.3548822,1.303834,LIDC-IDRI-0858_R_5.png
4.2599096,-17.698072,-7.640164,9.567696,LIDC-IDRI-0858_R_7.png
23.585432,-2.8793852,16.290428,-0.8147258,LIDC-IDRI-0858_R_9.png
6.577238,-10.1747875,4.327547,10.899554,LIDC-IDRI-0859_R_1.png
21.490252,18.325949,34.73885,-7.7763753,LIDC-IDRI-0860_R_1.png
-12.414657,-12.319235,-12.207943,-2.853939,LIDC-IDRI-0860_R_2.png
-16.274166,13.520049,2.5957794,-10.121015,LIDC-IDRI-0865_R_1.png
6.5997114,-3.3848798,7.6271696,9.267608,LIDC-IDRI-0866_R_1.png
16.219606,-6.1057014,16.735432,16.357237,LIDC-IDRI-0866_R_2.png
17.682821,1.699814,14.997854,17.905235,LIDC-IDRI-0866_R_3.png
13.750649,-9.145799,11.140603,13.688652,LIDC-IDRI-0866_R_9.png
28.647781,20.216118,29.287142,-0.653984,LIDC-IDRI-0867_R_1.png
35.661,13.000764,20.54463,-0.36405304,LIDC-IDRI-0868_R_1.png
-33.218994,37.385044,-25.122759,-18.362217,LIDC-IDRI-0869_R_2.png
-17.561356,-12.504745,-13.6778965,4.277474,LIDC-IDRI-0870_R_11.png
4.8667254,-18.305206,-6.7350993,13.473982,LIDC-IDRI-0870_R_3.png
-4.1766224,-11.925757,-8.514404,2.434984,LIDC-IDRI-0870_R_4.png
2.6724653,-6.361243,-3.8338401,3.7175412,LIDC-IDRI-0870_R_7.png
9.047326,-9.887454,2.1551616,0.58051354,LIDC-IDRI-0870_R_8.png
9.079334,-17.229,3.3182852,0.5841723,LIDC-IDRI-0870_R_9.png
30.073568,-5.094878,16.733446,7.2537203,LIDC-IDRI-0871_R_4.png
8.621098,-4.37761,8.939308,12.113801,LIDC-IDRI-0871_R_7.png
-11.869361,-6.615541,-7.674299,-2.3375132,LIDC-IDRI-0874_R_1.png
-13.213365,3.7903118,-13.034235,-12.036642,LIDC-IDRI-0875_R_2.png
6.024949,12.770898,31.114086,-9.282294,LIDC-IDRI-0879_R_1.png
20.62218,-9.706239,16.013517,12.467688,LIDC-IDRI-0879_R_8.png
12.280393,-5.0109663,12.261518,18.974922,LIDC-IDRI-0882_R_1.png
-27.883596,14.80361,-25.145676,3.4160545,LIDC-IDRI-0884_R_2.png
-18.964409,-11.889991,-11.355281,-7.083004,LIDC-IDRI-0888_R_1.png
-23.293165,10.77717,-12.27174,-10.087382,LIDC-IDRI-0890_R_3.png
-21.259624,15.697912,-25.35927,-15.560096,LIDC-IDRI-0893_R_2.png
18.46458,4.2555847,15.17878,3.7645876,LIDC-IDRI-0893_R_3.png
22.69331,-0.51332176,15.600653,18.10617,LIDC-IDRI-0894_R_5.png
-26.697395,-7.293992,-15.636215,-5.6369276,LIDC-IDRI-0896_R_1.png
-31.242271,-12.699783,-16.111725,4.3459883,LIDC-IDRI-0896_R_2.png
28.465143,4.20429,18.729023,5.2538605,LIDC-IDRI-0898_R_3.png
-0.608128,-4.8789034,3.8164415,10.618029,LIDC-IDRI-0902_R_1.png
-20.789766,3.049039,-16.832441,-7.470438,LIDC-IDRI-0905_R_1.png
34.40298,-2.940278,18.486305,-1.3737707,LIDC-IDRI-0906_R_2.png
9.926697,-10.581968,4.954847,1.8090748,LIDC-IDRI-0906_R_4.png
17.722822,-11.766402,9.62373,9.611171,LIDC-IDRI-0907_R_1.png
28.491533,4.8050523,17.225906,4.9907374,LIDC-IDRI-0907_R_3.png
8.448118,-11.303475,6.676454,1.559124,LIDC-IDRI-0908_R_1.png
-27.803988,20.309679,-23.355396,-18.79873,LIDC-IDRI-0911_R_1.png
36.309982,41.9563,33.35171,3.796478,LIDC-IDRI-0912_R_1.png
23.442019,-3.3601925,13.328959,-4.3841734,LIDC-IDRI-0912_R_2.png
0.017871665,-11.308699,-0.6628995,10.179109,LIDC-IDRI-0912_R_3.png
-21.498875,-8.181564,-19.59997,-20.697142,LIDC-IDRI-0912_R_5.png
32.472233,12.697841,21.045982,1.305815,LIDC-IDRI-0912_R_6.png
-1.5019047,-17.77529,2.0601246,9.190466,LIDC-IDRI-0913_R_1.png
-31.646198,10.112393,-21.298782,-1.7248088,LIDC-IDRI-0913_R_3.png
26.532877,20.08269,31.763613,-2.1018882,LIDC-IDRI-0914_R_1.png
-5.163106,-11.666025,-6.150464,-9.347896,LIDC-IDRI-0915_R_1.png
-4.439773,-10.707913,-6.02843,1.3471185,LIDC-IDRI-0916_R_1.png
1.7233936,-16.676512,-0.18317617,0.49453706,LIDC-IDRI-0916_R_3.png
-6.3463154,-10.20159,-5.4767094,3.2522342,LIDC-IDRI-0916_R_4.png
32.181744,-4.229563,16.051182,-2.9726243,LIDC-IDRI-0916_R_5.png
-7.425131,-13.511114,-6.629044,0.6389341,LIDC-IDRI-0916_R_8.png
22.24823,-6.940502,10.72093,7.3993564,LIDC-IDRI-0917_R_1.png
-16.661186,-8.609461,-5.4896092,-8.06769,LIDC-IDRI-0919_R_1.png
-21.092436,13.093743,-8.374225,-14.399794,LIDC-IDRI-0921_R_4.png
-16.088634,6.5445247,-8.950295,-18.914455,LIDC-IDRI-0921_R_5.png
-6.699114,-9.835252,-11.408052,-7.429635,LIDC-IDRI-0923_R_1.png
-8.7216,-8.912206,-10.294974,10.974684,LIDC-IDRI-0924_R_1.png
-24.050966,7.4029083,-15.499236,-10.319157,LIDC-IDRI-0925_R_1.png
26.936039,3.474281,16.858084,5.2087774,LIDC-IDRI-0928_R_1.png
36.6683,27.969328,32.68177,0.54713744,LIDC-IDRI-0929_R_1.png
10.340717,-15.055133,7.4959106,-0.39478108,LIDC-IDRI-0933_R_4.png
19.55,2.3524482,30.703995,-5.386739,LIDC-IDRI-0933_R_5.png
0.64507097,6.6795216,28.350554,-8.591382,LIDC-IDRI-0933_R_6.png
-34.026848,12.718337,-23.129908,10.293911,LIDC-IDRI-0936_R_1.png
-28.8229,15.741824,-26.023426,6.875863,LIDC-IDRI-0936_R_2.png
-28.07059,-9.793151,-18.433712,8.980365,LIDC-IDRI-0938_R_1.png
-22.015888,6.3325267,-16.175175,-16.732918,LIDC-IDRI-0939_R_3.png
-26.662895,-8.975576,-14.807848,6.7503886,LIDC-IDRI-0940_R_1.png
-30.789251,-7.500256,-16.489328,1.0761935,LIDC-IDRI-0941_R_1.png
-18.389894,23.98079,-12.084632,-12.962576,LIDC-IDRI-0942_R_1.png
0.3802496,3.465685,-3.3511183,-13.597011,LIDC-IDRI-0942_R_2.png
-4.49715,-15.636669,-3.749297,-0.8306374,LIDC-IDRI-0947_R_3.png
2.5122116,27.076792,32.610783,-10.571148,LIDC-IDRI-0951_R_1.png
5.4042687,-4.3510838,-9.896691,11.007936,LIDC-IDRI-0953_R_1.png
-9.8283,-10.353116,-0.49665302,-4.2816234,LIDC-IDRI-0956_R_1.png
7.0212135,1.605335,26.229342,-8.890562,LIDC-IDRI-0956_R_2.png
21.12412,15.259807,34.154064,-6.6837916,LIDC-IDRI-0956_R_3.png
15.273117,-10.778203,10.167227,7.5033894,LIDC-IDRI-0963_R_1.png
-30.096638,6.786101,-22.817194,-2.5172296,LIDC-IDRI-0965_R_1.png
38.22679,5.67282,19.945625,-2.8493874,LIDC-IDRI-0966_R_1.png
-12.289645,-9.544816,-3.2930071,0.8327941,LIDC-IDRI-0966_R_2.png
-29.390636,27.804644,-22.67779,-12.795363,LIDC-IDRI-0968_R_2.png
-2.4848402,-3.5444126,-9.699394,-13.948454,LIDC-IDRI-0973_R_1.png
6.5988317,-0.9214277,6.708042,-8.134677,LIDC-IDRI-0973_R_2.png
24.913399,-8.768409,20.781887,11.46239,LIDC-IDRI-0973_R_3.png
-22.35733,17.594183,-23.538706,-12.250978,LIDC-IDRI-0976_R_2.png
-3.7877746,-8.087317,-7.0244102,4.8493648,LIDC-IDRI-0978_R_2.png
-1.822727,-14.525938,0.89844644,-2.4295995,LIDC-IDRI-0978_R_5.png
6.88564,-12.832128,3.5617464,-5.96954,LIDC-IDRI-0982_R_1.png
13.965723,-13.440462,6.6923075,0.2958175,LIDC-IDRI-0984_R_1.png
2.638788,-9.563975,-2.5215116,3.3336823,LIDC-IDRI-0987_R_1.png
-11.155833,-12.881645,-13.941846,-0.7469046,LIDC-IDRI-0987_R_3.png
12.114569,-7.3803267,11.716052,5.643131,LIDC-IDRI-0990_R_1.png
32.587704,8.596435,17.265697,2.70964,LIDC-IDRI-0991_R_1.png
-7.4684772,-14.07452,-8.965488,-2.9870334,LIDC-IDRI-0994_R_2.png
-36.713367,14.060723,-21.685427,7.393163,LIDC-IDRI-0994_R_4.png
-43.155994,16.03545,-24.104431,-4.5250444,LIDC-IDRI-0994_R_5.png
-3.92012,-15.969264,-4.654539,11.358869,LIDC-IDRI-0997_R_4.png
27.517977,17.14664,30.433134,-2.5432417,LIDC-IDRI-0999_R_4.png
7.0796704,-14.113988,4.2217784,8.765771,LIDC-IDRI-1001_R_1.png
31.875504,3.277787,17.120533,0.07507194,LIDC-IDRI-1001_R_2.png
-21.94929,22.807133,-25.258362,-15.731641,LIDC-IDRI-1002_R_3.png
-7.591698,-9.495228,-12.03014,-8.575115,LIDC-IDRI-1002_R_4.png
-20.684347,-10.305295,-10.288891,6.998544,LIDC-IDRI-1003_R_3.png
-0.56108785,-13.155132,-8.726977,12.794804,LIDC-IDRI-1003_R_4.png
-25.587254,8.072247,-18.65999,-1.870151,LIDC-IDRI-1003_R_5.png
8.222063,-13.813555,-5.981906,14.841305,LIDC-IDRI-1003_R_6.png
27.950748,-0.3501996,19.67385,1.9803946,LIDC-IDRI-1004_R_1.png
-38.456173,11.039938,-22.585066,-3.0650086,LIDC-IDRI-1004_R_3.png
-22.36237,-7.9836416,-20.548899,2.8616679,LIDC-IDRI-1004_R_4.png
12.33457,-15.845533,3.1266882,11.802046,LIDC-IDRI-1005_R_5.png
11.223864,-9.421748,8.810735,7.3328724,LIDC-IDRI-1005_R_6.png
-2.3831377,-18.309658,3.853536,-3.8999183,LIDC-IDRI-1007_R_1.png
-25.42726,15.978302,-23.85047,-1.357051,LIDC-IDRI-1007_R_2.png
22.874756,-6.494766,12.4441805,3.5629857,LIDC-IDRI-1010_R_1.png
-31.568075,18.015394,-28.339724,-11.470043,LIDC-IDRI-1011_R_1.png
-32.698273,14.996234,-19.119444,-7.200481,LIDC-IDRI-1011_R_2.png
